concept,symbol
Chemical_MESH_D003102,Technetium Tc 99m antimony trisulfide colloid
Chemical_MESH_C094919,Technetium Tc 99m apcitide
Chemical_MESH_C114976,Technetium Tc 99m arcitumomab
Chemical_MESH_C059659,Technetium Tc 99m bicisate
Chemical_MESH_C444119,Technetium Tc 99m depreotide
Chemical_MESH_D019785,Technetium Tc 99m disofenin
Chemical_MESH_C019561,Technetium Tc 99m etidronate
Chemical_MESH_C100014,Technetium Tc 99m gluceptate
Chemical_MESH_D019780,Technetium Tc 99m lidofenin
Chemical_MESH_C034837,Technetium Tc 99m mebrofenin
Chemical_MESH_D016284,Technetium Tc 99m pentetate
Chemical_MESH_C034837,Technetium Tc 99m
Chemical_MESH_D016698,Technetium Tc 99m pyrophosphate
Chemical_MESH_D003102,Technetium Tc 99m sulfur colloid
Chemical_MESH_C060156,Technetium Tc 99m teboroxime
Chemical_MESH_C078700,Technetium Tc 99m tetrofosmin
Chemical_MESH_C017951,Teclozan
Chemical_MESH_C079061,Tecogalan sodium
Chemical_MESH_C494910,Teduglutide
Chemical_MESH_C005786,Teflurane
Chemical_MESH_C105050,Tegaserod
Chemical_MESH_C487637,Telavancin hydrochloride
Chemical_MESH_C046658,Teloxantrone hydrochloride
Chemical_MESH_C091233,Teludipine hydrochloride
Chemical_MESH_D000002,Temefos
Chemical_MESH_C049054,Temelastine
Chemical_MESH_C031367,Temocillin
Chemical_MESH_C072269,Temoporfin
Chemical_MESH_C401859,Temsirolimus
Chemical_MESH_C062866,Tenidap
Chemical_MESH_C062866,Tenidap sodium
Chemical_MESH_C046573,Tenofovir
Chemical_MESH_C073135,Tepoxalin
Chemical_MESH_D013722,Teprotide
Chemical_MESH_C112331,Terbogrel
Chemical_MESH_D019379,Teriparatide
Chemical_MESH_C028786,Teroxirone
Chemical_MESH_C005804,Terpin hydrate
Chemical_MESH_C043062,Tesmilifene hydrochloride
Chemical_MESH_C010792,Testosterone undecanoate
Chemical_MESH_D000992,Tetanus antitoxin
Chemical_MESH_D007978,Tetramisole hydrochloride
Chemical_MESH_C071349,Tetraxetan
Chemical_MESH_C061326,Tetrazolast meglumine
Chemical_MESH_C078700,Tetrofosmin
Chemical_MESH_C023507,Tetroxoprim
Chemical_MESH_C002845,Tetrydamine
Chemical_MESH_C086432,Tezacitabine
Chemical_MESH_C028746,Thenium closylate
Chemical_MESH_C028764,Theofibrate
Chemical_MESH_D013806,Theophylline
Chemical_MESH_D013806,Theophylline sodium glycinate
Chemical_MESH_C060146,Thiamiprine
Chemical_MESH_D013840,Thiamylal
Chemical_MESH_D013866,Thioguanine
Chemical_MESH_D013883,Thiostrepton
Chemical_MESH_C009488,Thiphenamil hydrochloride
Chemical_MESH_D013893,Thiram
Chemical_MESH_C034173,Thozalinone
Chemical_MESH_D016305,Thymopentin
Chemical_MESH_D004105,Thyroglobulin
Chemical_MESH_D057073,Thyrotropin alfa
Chemical_MESH_C040252,Tiacrilast
Chemical_MESH_C010354,Tiamenidine
Chemical_MESH_C014224,Tiamulin
Chemical_MESH_C014224,Tiamulin fumarate
Chemical_MESH_D013976,Tiapamil hydrochloride
Chemical_MESH_C520355,Tiazofurin
Chemical_MESH_C063779,Tibenelast sodium
Chemical_MESH_C067603,Tibric acid
Chemical_MESH_C003469,Ticarbodine
Chemical_MESH_C000409,Ticlatone
Chemical_MESH_C093304,Ticolubant
Chemical_MESH_C052020,Tigemonam dicholine
Chemical_MESH_D013992,Tiletamine hydrochloride
Chemical_MESH_D013993,Tilidine hydrochloride
Chemical_MESH_C029171,Tilomisole
Chemical_MESH_D013994,Tilorone hydrochloride
Chemical_MESH_C494139,Timcodar dimesylate
Chemical_MESH_C046829,Timefurone
Chemical_MESH_C059452,Timobesone acetate
Chemical_MESH_C019578,Tiodazosin
Chemical_MESH_C020944,Tiodonium chloride
Chemical_MESH_C024834,Tiopinac
Chemical_MESH_C023990,Tiotidine
Chemical_MESH_C017761,Tioxidazole
Chemical_MESH_C051756,Tipredane
Chemical_MESH_C021339,Tiprenolol hydrochloride
Chemical_MESH_C033800,Tipropidil hydrochloride
Chemical_MESH_C080606,Tiqueside
Chemical_MESH_C053355,Tirilazad mesylate
Chemical_MESH_C019112,Tixocortol pivalate
Chemical_MESH_D016677,Tocainide
Chemical_MESH_C014225,Tocophersolan
Chemical_MESH_C005834,Tofenacin hydrochloride
Chemical_MESH_C100227,Tolamolol
Chemical_MESH_C003321,Tolevamer sodium
Chemical_MESH_C036670,Toltrazuril
Chemical_MESH_C022964,Topterone
Chemical_MESH_C483909,Torcetrapib
Chemical_MESH_C487780,Torcitabine
Chemical_MESH_C016865,Tosifen
Chemical_MESH_C034317,Tracazolate
Chemical_MESH_C003678,Tralonide
Chemical_MESH_C001355,Tramiprosate
Chemical_MESH_C052070,Transcainide
Chemical_MESH_C095106,Traxoprodil mesylate
Chemical_MESH_C006122,Trebenzomine hydrochloride
Chemical_MESH_C117132,Trecetilide fumarate
Chemical_MESH_C002236,Treloxinate
Chemical_MESH_D014204,Trenbolone acetate
Chemical_MESH_C427248,Treprostinil
Chemical_MESH_C013042,Trestolone acetate
Chemical_MESH_C004361,Tribromsalan
Chemical_MESH_C005848,Trichloromonofluoromethane
Chemical_MESH_C014205,Triciribine phosphate
Chemical_MESH_C009540,Triclocarban
Chemical_MESH_D014260,Triclosan
Chemical_MESH_C023001,Triethyl citrate
Chemical_MESH_C059718,Trifenagrel
Chemical_MESH_C047090,Triflocin
Chemical_MESH_C100214,Triflubazam
Chemical_MESH_C003651,Triflumidate
Chemical_MESH_C005185,Trimazosin hydrochloride
Chemical_MESH_C050319,Trimegestone
Chemical_MESH_D014295,Trimethoprim sulfate
Chemical_MESH_C005831,Trimetozine
Chemical_MESH_D016597,Trimetrexate
Chemical_MESH_C056321,Trimetrexate glucuronate
Chemical_MESH_C038879,Trimoprostil
Chemical_MESH_C014934,Trioxifene mesylate
Chemical_MESH_D014309,Tripelennamine citrate
Chemical_MESH_D017329,Triptorelin
Chemical_MESH_D017329,Triptorelin pamoate
Chemical_MESH_D014867,Water
Chemical_MESH_C011765,Troclosene potassium
Chemical_MESH_C441128,Trodusquemine
Chemical_MESH_C043267,Trospectomycin sulfate
Chemical_MESH_C074908,Troxacitabine
Chemical_MESH_D014373,Tuberculin
Chemical_MESH_C485204,Tulathromycin
Chemical_MESH_C100147,Tybamate
Chemical_MESH_D014612,Typhoid vaccine
Chemical_MESH_D014449,Tyrothricin
Chemical_MESH_C006295,Uldazepam
Chemical_MESH_D014499,Uracil mustard
Chemical_MESH_C012545,Uredofos
Chemical_MESH_D011396,Trimeperidine
Chemical_MESH_D050477,Urofollitropin
Chemical_MESH_C120953,Imidafenacin
Chemical_MESH_C485333,Tafluprost
Chemical_MESH_C070272,Valspodar
Chemical_MESH_C051458,Vapreotide
Chemical_MESH_C117948,Varespladib sodium
Chemical_MESH_C030799,Varicella-zoster immune globulin
Chemical_MESH_C404768,Vatalanib
Chemical_MESH_D010938,Vegetable oil
Chemical_MESH_C416003,Velafermin
Chemical_MESH_C056424,Velnacrine maleate
Chemical_MESH_C030126,Verofylline
Chemical_MESH_C459360,Arundic acid
Chemical_MESH_D014740,Vidarabine
Chemical_MESH_D001084,Vidarabine phosphate
Chemical_MESH_C009666,Vincofos
Chemical_MESH_D014751,Vindesine
Chemical_MESH_C034232,Viprostol
Chemical_MESH_D014769,Virginiamycin
Chemical_MESH_C021595,Viroxime
Chemical_MESH_C523187,Fluticasone furoate
Chemical_MESH_C401104,Indoxacarb
Chemical_MESH_C009681,Wax
Chemical_MESH_C009681,Wax
Chemical_MESH_D010656,Witch hazel
Chemical_MESH_C462299,Xaliproden
Chemical_MESH_D017307,Xamoterol
Chemical_MESH_D017307,Xamoterol fumarate
Chemical_MESH_C075257,Xanomeline
Chemical_MESH_C075257,Xanomeline tartrate
Chemical_MESH_C002563,Xanthan gum
Chemical_MESH_D014971,Xanthinol niacinate
Chemical_MESH_C052519,Xenalipin
Chemical_MESH_C017798,Xilobam
Chemical_MESH_D014988,Xipamide
Chemical_MESH_C030122,Xorphanol mesylate
Chemical_MESH_C005894,Xylamidine tosylate
Chemical_MESH_D014991,Xylazine hydrochloride
Chemical_MESH_C061907,Xylose
Chemical_MESH_D022341,Yellow fever vaccine
Chemical_MESH_C055971,Zacopride hydrochloride
Chemical_MESH_C067729,Zalospirone hydrochloride
Chemical_MESH_C060492,Zanoterone
Chemical_MESH_C064877,Zatosetron maleate
Chemical_MESH_C060594,Zeniplatin
Chemical_MESH_D015029,Zeranol
Chemical_MESH_C078452,Ziconotide
Chemical_MESH_C029252,Zidometacin
Chemical_MESH_C082826,Zifrosilone
Chemical_MESH_D015031,Zimeldine hydrochloride
Chemical_MESH_C036650,Zinc carbonate
Chemical_MESH_C016837,Zinc chloride Zn 65
Chemical_MESH_C031183,Zinc stearate
Chemical_MESH_D019287,Zinc sulfate
Chemical_MESH_C053632,Zindotrine
Chemical_MESH_C037600,Zinoconazole hydrochloride
Chemical_MESH_C002904,Zinterol hydrochloride
Chemical_MESH_C021595,Zinviroxime
Chemical_MESH_D015041,Zolazepam hydrochloride
Chemical_MESH_C020549,Zomepirac sodium
Chemical_MESH_C043486,Zometapine
Chemical_MESH_C078649,Zoniclezole hydrochloride
Chemical_MESH_C003787,Zorbamycin
Chemical_MESH_C002205,Zorubicin hydrochloride
Chemical_MESH_C095179,Zosuquidar trihydrochloride
Chemical_MESH_C117479,Zucapsaicin
Chemical_MESH_D017963,Azithromycin
Chemical_MESH_C034932,Carbocysteine
Chemical_MESH_C481520,Dabuzalgron hydrochloride
Chemical_MESH_C067110,Enadoline hydrochloride
Chemical_MESH_C053006,Renzapride
Chemical_MESH_C093450,Tinzaparin sodium
Chemical_MESH_D005641,Tegafur
Chemical_MESH_C115070,Ranirestat
Chemical_MESH_C111212,Nalfurafine hydrochloride
Chemical_MESH_C452423,Vandetanib
Chemical_MESH_D019345,Zinc acetate
Chemical_MESH_C580820,Bevacizumab
Chemical_MESH_C446481,Aliskiren fumarate
Chemical_MESH_D008276,Silodrate
Chemical_MESH_C018279,Anhydrous dibasic calcium phosphate
Chemical_MESH_C100195,Ether
Chemical_MESH_D014508,Collodion
Chemical_MESH_D006895,Pentastarch
Chemical_MESH_D002482,Cellulose
Chemical_MESH_D006062,Gonadotropin
Chemical_MESH_D000961,Globulin
Chemical_MESH_D002368,Castor oil
Chemical_MESH_C021342,Isopaque
Chemical_MESH_D005990,Lysine hydrochloride
Chemical_MESH_C015372,Iodinated
Chemical_MESH_D004166,Diphtheria antitoxin
Chemical_MESH_D013962,Thyroid
Chemical_MESH_C066905,Arginine hydrochloride
Chemical_MESH_D017137,Nonoxynol 9
Chemical_MESH_D015282,Octreotide acetate
Chemical_MESH_C043444,Polyoxyethylene
Chemical_MESH_D014612,Rabies vaccine
Chemical_MESH_D013213,Starch
Chemical_MESH_D013213,Starch
Chemical_MESH_D013213,Starch
Chemical_MESH_C003934,Shellac
Chemical_MESH_D010567,Pertussis vaccine
Chemical_MESH_D020113,Phenolphthalein
Chemical_MESH_C024318,Pirmenol hydrochloride
Chemical_MESH_D012822,Silicon dioxide
Chemical_MESH_D013402,Sugar
Chemical_MESH_D003911,Dextran 40
Chemical_MESH_D003911,Dextran 70
Chemical_MESH_D003911,Dextran 75
Chemical_MESH_C032466,Ethanol
Chemical_MESH_D014801,Vitamin A
Chemical_MESH_D000324,Corticotropin
Chemical_MESH_D019379,Teriparatide acetate
Chemical_MESH_C093151,Tetanus toxoid
Chemical_MESH_C016601,Afimoxifene
Chemical_MESH_C557708,Alcaftadine
Chemical_MESH_C520853,Alogliptin benzoate
Chemical_MESH_C534802,Amolimogene bepiplasmid
Chemical_MESH_C504227,Apilimod mesylate
Chemical_MESH_C119368,Batabulin
Chemical_MESH_C425888,Bedoradrine sulfate
Chemical_MESH_C509981,Bifeprunox
Chemical_MESH_C503615,Bisdisulizole disodium
Chemical_MESH_C476721,Bremelanotide
Chemical_MESH_C494725,Camobucol
Chemical_MESH_D000991,Antithrombin III human
Chemical_MESH_C518914,Carisbamate
Chemical_MESH_C531951,Casopitant mesylate
Chemical_MESH_C099405,Dexelvucitabine
Chemical_MESH_C487958,Elsibucol
Chemical_MESH_C113101,Forodesine
Chemical_MESH_C579707,Fosaprepitant dimeglumine
Chemical_MESH_C552399,Gamithromycin
Chemical_MESH_C586663,Giripladib
Chemical_MESH_D007052,Ibuprofen lysine
Chemical_MESH_C121876,Imisopasem manganese
Chemical_MESH_C049338,Iodofiltic acid I 123
Chemical_MESH_C466644,Lapaquistat acetate
Chemical_MESH_C523483,Linaclotide acetate
Chemical_MESH_C032257,Methylnaltrexone bromide
Chemical_MESH_C037144,Mifamurtide
Chemical_MESH_C482452,Pramiconazole
Chemical_MESH_C509706,Relacatib
Chemical_MESH_C087123,Romidepsin
Chemical_MESH_C412222,Rusalatide acetate
Chemical_MESH_C472774,Senicapoc
Chemical_MESH_C516973,Sergliflozin etabonate
Chemical_MESH_C570288,Sitagliptin phosphate
Chemical_MESH_C038616,Epanolol
Chemical_MESH_C471047,Succinobucol
Chemical_MESH_C112765,Tanespimycin
Chemical_MESH_C026956,Taribavirin hydrochloride
Chemical_MESH_C059921,Tedisamil
Chemical_MESH_C479538,Tesamorelin
Chemical_MESH_C082309,Tezampanel
Chemical_MESH_C009146,Dimethisoquin hydrochloride
Chemical_MESH_C079315,Veliflapon
Chemical_MESH_C489443,Zotarolimus
Chemical_MESH_D015016,Yohimbine hydrochloride
Chemical_MESH_C008352,Meprednisone
Chemical_MESH_C531068,Efipladib
Chemical_MESH_C509700,Elvitegravir
Chemical_MESH_C518327,Aloe
Chemical_MESH_C005520,Fennel
Chemical_MESH_D019695,Polygala root
Chemical_MESH_D019695,Platycodon root
Chemical_MESH_D019695,Apricot kernel
Chemical_MESH_C532132,Cinnamon bark
Chemical_MESH_C532132,Cinnamon oil
Chemical_MESH_D005840,Gentian
Chemical_MESH_D012450,Safflower
Chemical_MESH_D019695,Senega
Chemical_MESH_D000664,Toad venom
Chemical_MESH_C530173,Jujube
Chemical_MESH_C479125,Ginseng
Chemical_MESH_C080495,Oyster shell
Chemical_MESH_C013893,Rosin
Chemical_MESH_D045783,Clove oil
Chemical_MESH_C063919,Hydrocortisone aceponate
Chemical_MESH_D010115,Oxyphenonium bromide
Chemical_MESH_C083544,Lepirudin
Chemical_MESH_D000112,Acetyldigitoxin
Chemical_MESH_D012981,Sodium tetradecyl sulfate
Chemical_MESH_C061131,Sertaconazole
Chemical_MESH_D008194,Lymecycline
Chemical_MESH_C007090,Clomocycline
Chemical_MESH_C446080,Talbutal
Chemical_MESH_C455861,Pegfilgrastim
Chemical_MESH_D010130,Aminohippuric acid
Chemical_MESH_D012715,Sesame
Chemical_MESH_C074252,Wheat
Chemical_MESH_D013662,Green tea leaf
Chemical_MESH_C551803,Malt
Chemical_MESH_C439204,Shikunshito
Chemical_MESH_C532348,Nyoshinsan
Chemical_MESH_C507123,Rokumigan
Chemical_MESH_C106538,Abacavir
Chemical_MESH_C023718,Acecarbromal
Chemical_MESH_C009342,Succinylsulfathiazole
Chemical_MESH_C002403,Aceglutamide
Chemical_MESH_D000074,Acenocoumarol
Chemical_MESH_D000075,Acepromazine
Chemical_MESH_C003185,Polynoxylin
Chemical_MESH_D006590,Hexetidine
Chemical_MESH_C013850,Benzoxonium chloride
Chemical_MESH_C005711,Fenpiverinium bromide
Chemical_MESH_C100121,Mannosulfan
Chemical_MESH_C073716,Niperotidine
Chemical_MESH_C018802,Acexamic acid
Chemical_MESH_C073260,Zolimidine
Chemical_MESH_C004644,Camylofin
Chemical_MESH_C467894,Ambrisentan
Chemical_MESH_C021082,Rociverine
Chemical_MESH_C554665,Vildagliptin
Chemical_MESH_C102258,Penthienate bromide
Chemical_MESH_C013934,Otilonium bromide
Chemical_MESH_C004377,Pipenzolate bromide
Chemical_MESH_C005317,Drotaverine
Chemical_MESH_C004490,Moxaverine
Chemical_MESH_C470220,Fenpiprane
Chemical_MESH_C013199,Pinaverium bromide
Chemical_MESH_C048314,Fenoverine
Chemical_MESH_C419063,Aglepristone
Chemical_MESH_C008192,Isometheptene mucate
Chemical_MESH_C000957,Caroverine
Chemical_MESH_C055866,Amrubicin hydrochloride
Chemical_MESH_C013855,Bromopride
Chemical_MESH_C033968,Alizapride
Chemical_MESH_C001383,Cyclobutyrol
Chemical_MESH_C000486,Citiolone
Chemical_MESH_C027186,Albendazole oxide
Chemical_MESH_C004315,Dantron
Chemical_MESH_C029768,Sodium tartrate
Chemical_MESH_C002276,Broxyquinoline
Chemical_MESH_C005284,Acetarsol
Chemical_MESH_C013150,Nifuroxazide
Chemical_MESH_C066043,Loperamide oxide
Chemical_MESH_C016434,Etilamfetamine
Chemical_MESH_C000490,Clobenzorex
Chemical_MESH_C021137,Alclometasone
Chemical_MESH_C031927,Metahexamide
Chemical_MESH_C100171,Glisoxepide
Chemical_MESH_D019386,Alendronic acid
Chemical_MESH_C013471,Dextranomer
Chemical_MESH_C519808,Alfatradiol
Chemical_MESH_D015760,Alfentanil
Chemical_MESH_C047638,Alfuzosin
Chemical_MESH_C031242,Alimemazine
Chemical_MESH_D015765,Almitrine
Chemical_MESH_D009639,Norethandrolone
Chemical_MESH_D012436,Ademetionine
Chemical_MESH_C090840,Alosetron
Chemical_MESH_D005017,Ethyl biscoumacetate
Chemical_MESH_D002047,Buprenorphine
Chemical_MESH_C048069,Flocoumafen
Chemical_MESH_C004665,Clorindione
Chemical_MESH_C100262,Diphenadione
Chemical_MESH_C028833,Tioclomarol
Chemical_MESH_C084774,Ditazole
Chemical_MESH_C025945,Cloricromen
Chemical_MESH_C011581,Picotamide
Chemical_MESH_C020371,Indobufen
Chemical_MESH_C016167,Triflusal
Chemical_MESH_C109573,Melagatran
Chemical_MESH_C019179,Sodium feredetate
Chemical_MESH_C012566,Taurolidine
Chemical_MESH_C008785,Gitoformate
Chemical_MESH_D013578,Oxedrine
Chemical_MESH_C100197,Dimetofrine
Chemical_MESH_C045355,Gepefrine
Chemical_MESH_C002749,Cafedrine
Chemical_MESH_C002747,Theodrenaline
Chemical_MESH_D000526,Alprenolol
Chemical_MESH_C008221,Itramin tosilate
Chemical_MESH_D006535,Heptaminol
Chemical_MESH_C002787,Imolamine
Chemical_MESH_C002971,Cloridarol
Chemical_MESH_C002385,Linsidomine
Chemical_MESH_C100173,Creatinolfosfate
Chemical_MESH_C048166,Tiracizine
Chemical_MESH_C004538,Bietaserpine
Chemical_MESH_C011558,Tolonidine
Chemical_MESH_C014017,Guanazodine
Chemical_MESH_D004078,Dihydralazine
Chemical_MESH_C106276,Sitaxentan
Chemical_MESH_C032821,Ciclonicate
Chemical_MESH_C007942,Pentifylline
Chemical_MESH_C000595957,Palonosetron
Chemical_MESH_C010651,Buflomedil
Chemical_MESH_C067591,Butalamine
Chemical_MESH_C004448,Azapetine
Chemical_MESH_C005865,Troxerutin
Chemical_MESH_C015340,Mepindolol
Chemical_MESH_C005632,Tertatolol
Chemical_MESH_C025725,Cloranolol
Chemical_MESH_C011550,Talinolol
Chemical_MESH_D005275,Fendiline
Chemical_MESH_C009746,Etofibrate
Chemical_MESH_C007089,Clofibride
Chemical_MESH_C100123,Nicofuranose
Chemical_MESH_C027696,Acipimox
Chemical_MESH_C004568,Tiadenol
Chemical_MESH_C001584,Benfluorex
Chemical_MESH_C076986,Flutrimazole
Chemical_MESH_C005795,Thenalidine
Chemical_MESH_C004664,Chloropyramine
Chemical_MESH_C005547,Tolpropamine
Chemical_MESH_C020867,Bamipine
Chemical_MESH_C100100,Chlorphenoxamine
Chemical_MESH_C004279,Tromantadine
Chemical_MESH_C011288,Ibacitabine
Chemical_MESH_C100064,Fluprednidene
Chemical_MESH_C036518,Halometasone
Chemical_MESH_C078007,Methylprednisolone aceponate
Chemical_MESH_C053597,Dibrompropamidine
Chemical_MESH_C005555,Propamidine
Chemical_MESH_C018961,Hexamidine
Chemical_MESH_C001716,Policresulen
Chemical_MESH_D002750,Chlorquinaldol
Chemical_MESH_C008371,Phenylmercuric borate
Chemical_MESH_C015163,Benzododecinium chloride
Chemical_MESH_C009474,Tioxolone
Chemical_MESH_D017965,Gamolenic acid
Chemical_MESH_C044594,Tiratricol
Chemical_MESH_C046650,Quinagolide
Chemical_MESH_D008711,Metergoline
Chemical_MESH_C045356,Flunoxaprofen
Chemical_MESH_D009645,Norgestrienone
Chemical_MESH_C013657,Promestriene
Chemical_MESH_C047637,Nomegestrol
Chemical_MESH_C011214,Demegestone
Chemical_MESH_D004629,Emepronium bromide
Chemical_MESH_C005040,Meladrazine
Chemical_MESH_C526675,Fesoterodine
Chemical_MESH_D009951,Ornipressin
Chemical_MESH_C004748,Demoxytocin
Chemical_MESH_C020731,Carbetocin
Chemical_MESH_C036266,Prednylidene
Chemical_MESH_D008779,Methylthiouracil
Chemical_MESH_C009006,Potassium perchlorate
Chemical_MESH_C005470,Penimepicycline
Chemical_MESH_C005195,Metampicillin
Chemical_MESH_C100243,Azidocillin
Chemical_MESH_C010434,Clometocillin
Chemical_MESH_C021341,Cefazedone
Chemical_MESH_C037079,Brodimoprim
Chemical_MESH_C025270,Sulfathiourea
Chemical_MESH_C012049,Sulfaperin
Chemical_MESH_C002061,Sulfamazone
Chemical_MESH_C045925,Flurithromycin
Chemical_MESH_C002848,Nifurtoinol
Chemical_MESH_C018874,Clofoctol
Chemical_MESH_C005308,Nitroxoline
Chemical_MESH_C100189,Tiocarlide
Chemical_MESH_C100142,Terizidone
Chemical_MESH_C038993,Morinamide
Chemical_MESH_C020235,Brivudine
Chemical_MESH_C005267,Moroxydine
Chemical_MESH_C029924,Nifurzide
Chemical_MESH_C003726,Trofosfamide
Chemical_MESH_C018404,Treosulfan
Chemical_MESH_D014228,Triaziquone
Chemical_MESH_C054368,Fotemustine
Chemical_MESH_D005009,Etoglucid
Chemical_MESH_C016371,Lonidamine
Chemical_MESH_D008935,Mitoguazone
Chemical_MESH_D002064,Buserelin
Chemical_MESH_C014594,Formestane
Chemical_MESH_C064893,Pidotimod
Chemical_MESH_C002374,Mofebutazone
Chemical_MESH_C073326,Clofezone
Chemical_MESH_C100233,Bumadizone
Chemical_MESH_C017472,Lonazolac
Chemical_MESH_C049073,Droxicam
Chemical_MESH_C025377,Ibuproxam
Chemical_MESH_C118296,Dexketoprofen
Chemical_MESH_C025292,Diacerein
Chemical_MESH_C015836,Dimethyltubocurarine
Chemical_MESH_C084773,Fazadinium bromide
Chemical_MESH_C003087,Febarbamate
Chemical_MESH_C004280,Thiocolchicoside
Chemical_MESH_C005245,Tetrazepam
Chemical_MESH_C005832,Tisopurine
Chemical_MESH_C009626,Isobromindione
Chemical_MESH_C084834,Cinchophen
Chemical_MESH_C006477,Alfaxalone
Chemical_MESH_C008337,Butanilicaine
Chemical_MESH_C008549,Nicomorphine
Chemical_MESH_D003932,Diamorphine
Chemical_MESH_D003916,Dextromoramide
Chemical_MESH_D010892,Piritramide
Chemical_MESH_C004461,Bezitramide
Chemical_MESH_C084830,Benorilate
Chemical_MESH_C023557,Guacetisal
Chemical_MESH_C043292,Imidazole salicylate
Chemical_MESH_C063776,Propacetamol
Chemical_MESH_C100253,Viminol
Chemical_MESH_C007732,Flumedroxone
Chemical_MESH_C009742,Iprazochrome
Chemical_MESH_C011019,Barbexaclone
Chemical_MESH_C476828,Lacosamide
Chemical_MESH_C011676,Beclamide
Chemical_MESH_C005440,Phenglutarimide
Chemical_MESH_C006088,Bornaprine
Chemical_MESH_C013322,Tropatepine
Chemical_MESH_C035420,Melevodopa
Chemical_MESH_D010891,Piribedil
Chemical_MESH_C026710,Budipine
Chemical_MESH_C028457,Cyamemazine
Chemical_MESH_C054028,Chlorproethazine
Chemical_MESH_C008522,Melperone
Chemical_MESH_C027429,Veralipride
Chemical_MESH_C078143,Levosulpiride
Chemical_MESH_C069248,Prothipendyl
Chemical_MESH_C010763,Pinazepam
Chemical_MESH_C084596,Camazepam
Chemical_MESH_C495502,Captodiame
Chemical_MESH_C100111,Emylcamate
Chemical_MESH_C100282,Mephenoxalone
Chemical_MESH_C002125,Etifoxine
Chemical_MESH_C013334,Vinylbital
Chemical_MESH_C084639,Cyclobarbital
Chemical_MESH_C084552,Proxibarbal
Chemical_MESH_C020168,Loprazolam
